employee_id,first_name,last_name,gender,email,department,designation,manager_name,manager_id,manager_email,attendance,salary
881,Darrin,Blakes,Female,dblakesog@g.co,Operations,Team Lead,Katalina Claes,MGR321,gnewtown4@yolasite.com,absent,"$84,572.16 "
968,Stephie,Goodie,Female,sgoodieqv@ebay.com,Marketing,Team Lead,Katalina Claes,MGR321,gnewtown4@yolasite.com,present,"$98,373.33 "
61,Daniele,Dyter,Male,ddyter1o@nasa.gov,Marketing,Team Lead,Willamina Mattioni,MGR456,wmattioni5@hc360.com,absent,"$46,539.01 "
204,Danny,Scroggins,Male,dscroggins5n@discovery.com,Marketing,Team Lead,Willamina Mattioni,MGR456,wmattioni5@hc360.com,present,"$42,239.48 "
206,Deny,Crenshaw,Female,dcrenshaw5p@scribd.com,Sales,Team Lead,Willamina Mattioni,MGR456,wmattioni5@hc360.com,present,"$60,810.45 "
279,Micheil,McKeag,Male,mmckeag7q@whitehouse.gov,Engineering,Team Lead,Willamina Mattioni,MGR456,wmattioni5@hc360.com,absent,"$11,060.69 "
390,Layne,McCurlye,Male,lmccurlyeat@mac.com,Support,Team Lead,Willamina Mattioni,MGR456,wmattioni5@hc360.com,absent,"$98,090.46 "
402,Aube,Renouf,Male,arenoufb5@ebay.com,Finance,Team Lead,Willamina Mattioni,MGR456,wmattioni5@hc360.com,present,"$79,033.56 "
416,Florina,Pagitt,Male,fpagittbj@pen.io,Sales,Team Lead,Willamina Mattioni,MGR456,wmattioni5@hc360.com,absent,"$58,611.81 "
446,Auria,Allner,Male,aallnercd@homestead.com,Operations,Team Lead,Willamina Mattioni,MGR456,wmattioni5@hc360.com,present,"$29,741.88 "
565,Cristionna,Adair,Male,cadairfo@google.nl,Marketing,Team Lead,Willamina Mattioni,MGR456,wmattioni5@hc360.com,absent,"$58,742.93 "
698,Tuck,Brookz,Female,tbrookzjd@aol.com,HR,Team Lead,Willamina Mattioni,MGR456,wmattioni5@hc360.com,absent,"$90,959.41 "
792,Kerrill,Crayk,Female,kcrayklz@state.tx.us,Engineering,Team Lead,Willamina Mattioni,MGR456,wmattioni5@hc360.com,absent,"$40,565.04 "
866,Delmer,Sibbson,Female,dsibbsono1@amazon.com,Marketing,Team Lead,Willamina Mattioni,MGR456,wmattioni5@hc360.com,absent,"$45,660.36 "
896,Marlo,Yerill,Male,myerillov@businessweek.com,HR,Team Lead,Willamina Mattioni,MGR456,wmattioni5@hc360.com,present,"$13,319.37 "
948,Brendin,Tooke,Male,btookeqb@thetimes.co.uk,Support,Team Lead,Willamina Mattioni,MGR456,wmattioni5@hc360.com,present,"$52,322.31 "
26,Christine,Getsham,Male,cgetshamp@zimbio.com,Support,Team Lead,Christine Getsham,MGR579,cgetshamp@cbsnews.com,present,"$86,785.18 "
231,Joscelin,Paffitt,Male,jpaffitt6e@businessinsider.com,Sales,Team Lead,Christine Getsham,MGR579,cgetshamp@cbsnews.com,absent,"$28,610.97 "
256,Dania,Racine,Female,dracine73@sphinn.com,Finance,Team Lead,Christine Getsham,MGR579,cgetshamp@cbsnews.com,absent,"$31,078.60 "
282,Gale,Simenet,Polygender,gsimenet7t@howstuffworks.com,Sales,Team Lead,Christine Getsham,MGR579,cgetshamp@cbsnews.com,present,"$15,155.24 "
482,Timothy,Vial,Male,tvialdd@ft.com,Finance,Team Lead,Christine Getsham,MGR579,cgetshamp@cbsnews.com,absent,"$57,207.44 "
514,Davina,Praundlin,Female,dpraundline9@wunderground.com,Support,Team Lead,Christine Getsham,MGR579,cgetshamp@cbsnews.com,absent,"$60,344.65 "
584,Rafaelia,Menat,Male,rmenatg7@domainmarket.com,HR,Team Lead,Christine Getsham,MGR579,cgetshamp@cbsnews.com,present,"$10,426.89 "
607,L;urette,Stratton,Female,lstrattongu@cornell.edu,HR,Team Lead,Christine Getsham,MGR579,cgetshamp@cbsnews.com,present,"$38,334.18 "
696,Peggie,Gonsalo,Male,pgonsalojb@noaa.gov,HR,Team Lead,Christine Getsham,MGR579,cgetshamp@cbsnews.com,present,"$45,526.42 "
721,Tana,Concannon,Female,tconcannonk0@adobe.com,Operations,Team Lead,Christine Getsham,MGR579,cgetshamp@cbsnews.com,present,"$88,016.74 "
997,Vivia,Beathem,Agender,vbeathemro@aol.com,Support,Team Lead,Christine Getsham,MGR579,cgetshamp@cbsnews.com,absent,"$14,306.62 "
50,Georgeanne,Goldsby,Female,ggoldsby1d@mediafire.com,Engineering,Team Lead,Rosy Edwin,MGR642,redwinu@edublogs.org,present,"$86,730.14 "
138,Lin,Hedditeh,Female,lhedditeh3t@networksolutions.com,Finance,Team Lead,Rosy Edwin,MGR642,redwinu@edublogs.org,present,"$83,314.40 "
164,Fredrick,Kenwrick,Male,fkenwrick4j@mac.com,Sales,Team Lead,Rosy Edwin,MGR642,redwinu@edublogs.org,present,"$50,346.60 "
246,Orran,Wasielewicz,Female,owasielewicz6t@narod.ru,Operations,Team Lead,Rosy Edwin,MGR642,redwinu@edublogs.org,present,"$35,818.91 "
678,De,Fant,Female,dfantit@sitemeter.com,HR,Team Lead,Rosy Edwin,MGR642,redwinu@edublogs.org,present,"$85,711.14 "
741,Fredrick,Tammadge,Male,ftammadgekk@hostgator.com,Finance,Team Lead,Rosy Edwin,MGR642,redwinu@edublogs.org,present,"$55,292.81 "
856,Barbe,Housen,Female,bhousennr@cyberchimps.com,HR,Team Lead,Rosy Edwin,MGR642,redwinu@edublogs.org,absent,"$32,769.42 "
899,Nikita,Castanho,Genderfluid,ncastanhooy@sphinn.com,Support,Team Lead,Rosy Edwin,MGR642,redwinu@edublogs.org,absent,"$62,210.59 "
17,Kat,Womersley,Male,kwomersleyg@lulu.com,Sales,Team Lead,Merle Glantz,MGR654,mglantz9@aol.com,present,"$58,981.97 "
28,Darby,Motton,Female,dmottonr@skyrock.com,HR,Team Lead,Merle Glantz,MGR654,mglantz9@aol.com,absent,"$24,798.70 "
36,Kit,Sancias,Female,ksanciasz@eepurl.com,Finance,Team Lead,Merle Glantz,MGR654,mglantz9@aol.com,present,"$30,070.67 "
72,Roobbie,Wivell,Female,rwivell1z@cnbc.com,Operations,Team Lead,Merle Glantz,MGR654,mglantz9@aol.com,present,"$51,458.33 "
200,Somerset,Yeldham,Male,syeldham5j@dagondesign.com,Sales,Team Lead,Merle Glantz,MGR654,mglantz9@aol.com,absent,"$94,597.44 "
212,Bank,Cinavas,Male,bcinavas5v@timesonline.co.uk,Operations,Team Lead,Merle Glantz,MGR654,mglantz9@aol.com,absent,"$46,667.00 "
221,Shoshana,Noni,Agender,snoni64@posterous.com,Engineering,Team Lead,Merle Glantz,MGR654,mglantz9@aol.com,absent,"$11,209.95 "
248,Lauren,Pentycost,Male,lpentycost6v@netlog.com,Marketing,Team Lead,Merle Glantz,MGR654,mglantz9@aol.com,present,"$86,732.73 "
325,Emlyn,Trusler,Male,etrusler90@feedburner.com,Sales,Team Lead,Merle Glantz,MGR654,mglantz9@aol.com,present,"$61,399.53 "
438,Jena,Lynskey,Non-binary,jlynskeyc5@wisc.edu,Marketing,Team Lead,Merle Glantz,MGR654,mglantz9@aol.com,present,"$20,508.43 "
465,Rock,Pagen,Male,rpagencw@amazon.de,Support,Team Lead,Merle Glantz,MGR654,mglantz9@aol.com,absent,"$86,510.99 "
659,Zelma,Houlton,Male,zhoultonia@sun.com,Marketing,Team Lead,Merle Glantz,MGR654,mglantz9@aol.com,present,"$21,074.02 "
665,Phyllida,Pittem,Male,ppittemig@imdb.com,Support,Team Lead,Merle Glantz,MGR654,mglantz9@aol.com,present,"$21,692.20 "
710,Wilone,Penhalurick,Non-binary,wpenhalurickjp@zimbio.com,Operations,Team Lead,Merle Glantz,MGR654,mglantz9@aol.com,present,"$78,592.82 "
752,Noelani,Klimshuk,Female,nklimshukkv@google.pl,Support,Team Lead,Merle Glantz,MGR654,mglantz9@aol.com,present,"$17,666.97 "
761,Ellyn,Maleney,Male,emaleneyl4@scribd.com,Operations,Team Lead,Merle Glantz,MGR654,mglantz9@aol.com,present,"$22,696.46 "
834,Bailey,Pope,Non-binary,bpopen5@adobe.com,Support,Team Lead,Merle Glantz,MGR654,mglantz9@aol.com,absent,"$52,837.43 "
885,Angelia,Hackelton,Male,ahackeltonok@eepurl.com,HR,Team Lead,Merle Glantz,MGR654,mglantz9@aol.com,absent,"$22,028.54 "
951,Tobi,Farrens,Genderqueer,tfarrensqe@eventbrite.com,Finance,Team Lead,Merle Glantz,MGR654,mglantz9@aol.com,absent,"$43,841.85 "
25,Tera,Kollach,Female,tkollacho@google.com.au,Finance,Team Lead,Cassaundra Binnes,MGR789,cbinnes3@shutterfly.com,present,"$79,993.87 "
180,Rooney,Riggeard,Male,rriggeard4z@hibu.com,Support,Team Lead,Cassaundra Binnes,MGR789,cbinnes3@shutterfly.com,present,"$33,277.89 "
207,Garrard,Figiovanni,Male,gfigiovanni5q@webnode.com,HR,Team Lead,Cassaundra Binnes,MGR789,cbinnes3@shutterfly.com,present,"$74,834.66 "
599,Sadella,Kilgrove,Female,skilgrovegm@wix.com,Sales,Team Lead,Cassaundra Binnes,MGR789,cbinnes3@shutterfly.com,absent,"$41,403.76 "
622,Annamarie,Bonick,Male,abonickh9@liveinternet.ru,Operations,Team Lead,Cassaundra Binnes,MGR789,cbinnes3@shutterfly.com,absent,"$42,536.47 "
646,Moira,Kruse,Male,mkrusehx@unicef.org,Support,Team Lead,Cassaundra Binnes,MGR789,cbinnes3@shutterfly.com,present,"$81,614.15 "
651,Kriste,Angove,Male,kangovei2@arizona.edu,Finance,Team Lead,Cassaundra Binnes,MGR789,cbinnes3@shutterfly.com,absent,"$51,089.75 "
661,Lucine,MacAlister,Female,lmacalisteric@telegraph.co.uk,Support,Team Lead,Cassaundra Binnes,MGR789,cbinnes3@shutterfly.com,absent,"$54,942.26 "
687,Idette,Buckney,Male,ibuckneyj2@topsy.com,Operations,Team Lead,Cassaundra Binnes,MGR789,cbinnes3@shutterfly.com,present,"$71,539.40 "
700,Brandy,Baton,Male,bbatonjf@gmpg.org,Finance,Team Lead,Cassaundra Binnes,MGR789,cbinnes3@shutterfly.com,absent,"$27,438.11 "
802,Denney,Drewitt,Non-binary,ddrewittm9@constantcontact.com,Engineering,Team Lead,Cassaundra Binnes,MGR789,cbinnes3@shutterfly.com,absent,"$61,500.47 "
859,Vevay,Boughtwood,Female,vboughtwoodnu@army.mil,Sales,Team Lead,Cassaundra Binnes,MGR789,cbinnes3@shutterfly.com,present,"$47,224.01 "
86,Gaven,Alberti,Male,galberti2d@timesonline.co.uk,Operations,Team Lead,Marabel Stogill,MGR813,mstogillb@cam.ac.uk,absent,"$69,363.00 "
225,Jarrad,Gawkes,Female,jgawkes68@adobe.com,Support,Team Lead,Marabel Stogill,MGR813,mstogillb@cam.ac.uk,absent,"$73,038.09 "
267,Nigel,Towsie,Female,ntowsie7e@apache.org,Operations,Team Lead,Marabel Stogill,MGR813,mstogillb@cam.ac.uk,absent,"$94,850.16 "
452,Kate,Kohn,Non-binary,kkohncj@behance.net,Engineering,Team Lead,Marabel Stogill,MGR813,mstogillb@cam.ac.uk,present,"$58,069.88 "
499,Noami,Brickstock,Male,nbrickstockdu@nsw.gov.au,Sales,Team Lead,Marabel Stogill,MGR813,mstogillb@cam.ac.uk,present,"$93,658.79 "
504,Denny,Katz,Male,dkatzdz@cargocollective.com,Finance,Team Lead,Marabel Stogill,MGR813,mstogillb@cam.ac.uk,present,"$25,181.63 "
635,Jeanette,Aspital,Male,jaspitalhm@weather.com,Engineering,Team Lead,Marabel Stogill,MGR813,mstogillb@cam.ac.uk,present,"$60,938.76 "
727,Eilis,Douglass,Female,edouglassk6@rediff.com,Support,Team Lead,Marabel Stogill,MGR813,mstogillb@cam.ac.uk,absent,"$96,945.51 "
807,Bobbette,Simoneton,Non-binary,bsimonetonme@purevolume.com,Sales,Team Lead,Marabel Stogill,MGR813,mstogillb@cam.ac.uk,absent,"$69,305.36 "
843,Pail,Pinsent,Female,ppinsentne@yellowbook.com,HR,Team Lead,Marabel Stogill,MGR813,mstogillb@cam.ac.uk,present,"$93,544.27 "
111,Lettie,Shelley,Female,lshelley32@ifeng.com,HR,Team Lead,Micky Sturdey,MGR975,msturdeyw@reference.com,absent,"$59,069.72 "
235,Alix,Sarchwell,Female,asarchwell6i@gizmodo.com,Operations,Team Lead,Micky Sturdey,MGR975,msturdeyw@reference.com,absent,"$75,287.03 "
333,Freida,Kelk,Genderfluid,fkelk98@lulu.com,Finance,Team Lead,Micky Sturdey,MGR975,msturdeyw@reference.com,absent,"$63,868.70 "
516,Skylar,Abrey,Genderfluid,sabreyeb@friendfeed.com,Engineering,Team Lead,Micky Sturdey,MGR975,msturdeyw@reference.com,present,"$18,927.91 "
611,Deena,Aris,Female,darisgy@privacy.gov.au,Support,Team Lead,Micky Sturdey,MGR975,msturdeyw@reference.com,present,"$60,833.38 "
664,Hurley,Rosenthaler,Non-binary,hrosenthalerif@opensource.org,Marketing,Team Lead,Micky Sturdey,MGR975,msturdeyw@reference.com,present,"$23,902.40 "
874,Mollie,Barbosa,Male,mbarbosao9@dedecms.com,Support,Team Lead,Micky Sturdey,MGR975,msturdeyw@reference.com,absent,"$40,782.02 "
928,Baryram,Lucy,Female,blucypr@hatena.ne.jp,HR,Team Lead,Micky Sturdey,MGR975,msturdeyw@reference.com,absent,"$73,501.34 "
40,Nickolas,Bartosik,Male,nbartosik13@redcross.org,Operations,Team Lead,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,absent,"$14,233.39 "
60,Jessa,Fleote,Female,jfleote1n@comsenz.com,Operations,Team Lead,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,present,"$15,109.97 "
64,Emanuel,Wybrew,Female,ewybrew1r@auda.org.au,Operations,Team Lead,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,present,"$58,986.05 "
209,Tulley,Passler,Male,tpassler5s@sina.com.cn,Support,Team Lead,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,absent,"$73,019.08 "
215,Silvie,Dimont,Male,sdimont5y@jimdo.com,Engineering,Team Lead,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,present,"$36,730.59 "
228,Lauree,Tibbotts,Male,ltibbotts6b@purevolume.com,Engineering,Team Lead,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,present,"$61,231.95 "
251,Jase,Hamflett,Male,jhamflett6y@jugem.jp,HR,Team Lead,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,present,"$88,937.64 "
334,Hollie,Echallier,Male,hechallier99@gmpg.org,HR,Team Lead,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,present,"$43,517.36 "
363,Gena,Godfery,Female,ggodferya2@mac.com,Support,Team Lead,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,absent,"$94,608.94 "
377,Cassandra,Matson,Male,cmatsonag@dot.gov,Sales,Team Lead,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,absent,"$25,937.58 "
421,Foss,Vardie,Female,fvardiebo@ftc.gov,Marketing,Team Lead,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,present,"$13,625.55 "
490,Shea,Ducker,Female,sduckerdl@simplemachines.org,Support,Team Lead,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,present,"$17,615.17 "
503,Hermine,Sapson,Female,hsapsondy@apple.com,Finance,Team Lead,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,present,"$99,211.54 "
506,Hyacintha,Jozaitis,Polygender,hjozaitise1@github.com,Operations,Team Lead,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,absent,"$77,428.65 "
527,Jud,Torrecilla,Male,jtorrecillaem@xing.com,Engineering,Team Lead,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,absent,"$82,286.29 "
568,Fredek,Okie,Male,fokiefr@ask.com,Finance,Team Lead,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,present,"$69,579.98 "
660,Farah,Pagitt,Male,fpagittib@delicious.com,Sales,Team Lead,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,present,"$24,355.42 "
754,Vivyanne,Sproule,Non-binary,vsproulekx@vkontakte.ru,Sales,Team Lead,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,present,"$52,794.07 "
812,Katey,Le febre,Male,klemj@aboutads.info,Operations,Team Lead,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,present,"$56,203.66 "
823,Dell,Formie,Male,dformiemu@usatoday.com,HR,Team Lead,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,absent,"$38,103.54 "
825,Eloisa,Summersby,Female,esummersbymw@wix.com,Operations,Team Lead,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,absent,"$42,360.25 "
855,Lizzy,Brockman,Female,lbrockmannq@creativecommons.org,Engineering,Team Lead,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,absent,"$86,848.50 "
898,Abbey,Veltmann,Male,aveltmannox@nbcnews.com,HR,Team Lead,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,absent,"$58,578.16 "
926,Jyoti,Ridge,Male,jridgepp@reverbnation.com,Sales,Team Lead,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,present,"$11,119.32 "
